Kernel Name,index,total_fma_ops,float_flops,half_flops,double_flops,tensor_flops,total_flops,total_flops_with_tensor,shared_ops,external_memory_ops,shared_ratio,global_op_ld_lookup_miss_bytes,global_op_st_lookup_miss_bytes,kernel_duration,accumulated_time,smsp__sass_thread_inst_executed_op_fadd_pred_on.sum,smsp__sass_thread_inst_executed_op_fmul_pred_on.sum,smsp__sass_thread_inst_executed_op_ffma_pred_on.sum,smsp__sass_thread_inst_executed_op_hfma_pred_on.sum,smsp__sass_thread_inst_executed_op_dfma_pred_on.sum,smsp__sass_thread_inst_executed_op_dmul_pred_on.sum,smsp__sass_thread_inst_executed_op_dadd_pred_on.sum,smsp__sass_thread_inst_executed_op_hadd_pred_on.sum,smsp__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__ops_path_tensor_src_fp16_dst_fp16.sum,sm__ops_path_tensor_src_fp16_dst_fp32.sum,sm__ops_path_tensor_src_bf16_dst_fp32.sum,sm__ops_path_tensor_src_fp8.sum,sm__ops_path_tensor_src_tf32_dst_fp32.sum,l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum,l1tex__t_sectors_pipe_lsu_mem_global_op_st_lookup_miss.sum,flops_log,flops_threshold,is_matmul_candidate,shared_ratio_mean,role
ampere_sgemm_32x32_sliced1x4_tn,11,27525120.0,55910400.0,0,0,0.0,55910400.0,55910400.0,165120.0,30720.0,0.8431372549019608,3681760.0,61440.0,9.12,53.855999999999995,368640.0,491520.0,27525120.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,115055.0,1920.0,17.83926098521821,13.530195649946545,True,0.2852526140267709,matmul
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",12,0.0,18432.0,0,0,0.0,18432.0,18432.0,0.0,576.0,0.0,61440.0,12288.0,2.624,56.48,15360.0,3072.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1920.0,384.0,9.821897815496174,13.530195649946545,False,0.2852526140267709,splitKreduce
"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, 1, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<T9, T10, T11, T1>)",13,1048576.0,2310144.0,0,0,0.0,2310144.0,2310144.0,15488.0,12800.0,0.5475113122171946,1572864.0,4800.0,7.264,63.744,81920.0,131072.0,1048576.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,49152.0,150.0,14.652820851090757,13.530195649946545,True,0.2852526140267709,matmul
"void at::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::<unnamed>::OpaqueType<4>, unsigned int, 3, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)",14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,160.0,0.0,16384.0,16384.0,2.656,66.4,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,13.530195649946545,False,0.2852526140267709,other
"std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",15,4100.0,8444.0,0,0,0.0,8444.0,8444.0,112.0,516.0,0.1783439490445859,32768.0,128.0,3.072,69.47200000000001,244.0,0.0,4100.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0,4.0,9.041329829241901,13.530195649946545,False,0.2852526140267709,other
"void at::vectorized_elementwise_kernel<4, at::BUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, std::array<char *, 2>>(int, T2, T3)",16,0.0,4.0,0,0,0.0,4.0,4.0,0.0,2.0,0.0,32.0,32.0,1.92,71.39200000000001,0.0,4.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6094379124341003,13.530195649946545,False,0.2852526140267709,other
"void <unnamed>::softmax_warp_forward<float, float, float, 0, 0, 0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)",17,1044.0,2608.0,0,0,0.0,2608.0,2608.0,0.0,4.0,0.0,32.0,32.0,2.048,73.44000000000001,516.0,4.0,1044.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.866722285136729,13.530195649946545,False,0.2852526140267709,other
"void gemmk1_kernel<int, float, 256, 5, 0, 0, 0, 0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, 0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)",18,0.0,8192.0,0,0,0.0,8192.0,8192.0,512.0,384.0,0.5714285714285714,20480.0,16384.0,2.144,75.58400000000002,0.0,8192.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,640.0,512.0,9.011035410141815,13.530195649946545,False,0.2852526140267709,other
"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, 1, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<T9, T10, T11, T1>)",19,1048576.0,2310144.0,0,0,0.0,2310144.0,2310144.0,15488.0,12800.0,0.5475113122171946,1572864.0,4864.0,7.04,82.62400000000002,81920.0,131072.0,1048576.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,49152.0,152.0,14.652820851090757,13.530195649946545,True,0.2852526140267709,matmul
ampere_sgemm_32x32_sliced1x4_tn,20,27525120.0,55910400.0,0,0,0.0,55910400.0,55910400.0,165120.0,30720.0,0.8431372549019608,3680800.0,61440.0,9.248,91.87200000000004,368640.0,491520.0,27525120.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,115025.0,1920.0,17.83926098521821,13.530195649946545,True,0.2852526140267709,matmul
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",21,0.0,18432.0,0,0,0.0,18432.0,18432.0,0.0,576.0,0.0,61440.0,12288.0,2.464,94.33600000000004,15360.0,3072.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1920.0,384.0,9.821897815496174,13.530195649946545,False,0.2852526140267709,splitKreduce
"void at::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::<unnamed>::OpaqueType<4>, unsigned int, 3, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)",22,0.0,0.0,0,0,0.0,0.0,0.0,0.0,160.0,0.0,16384.0,16384.0,2.656,96.99200000000005,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,13.530195649946545,False,0.2852526140267709,other
"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<float>, std::array<char *, 3>>(int, T2, T3)",23,4096.0,8192.0,0,0,0.0,8192.0,8192.0,0.0,96.0,0.0,32768.0,16384.0,2.048,99.04000000000003,0.0,0.0,4096.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0,512.0,9.011035410141815,13.530195649946545,False,0.2852526140267709,add
ampere_sgemm_32x32_sliced1x4_tn,24,27525120.0,55910400.0,0,0,0.0,55910400.0,55910400.0,165120.0,30720.0,0.8431372549019608,3681408.0,61440.0,8.992,108.03200000000004,368640.0,491520.0,27525120.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,115044.0,1920.0,17.83926098521821,13.530195649946545,True,0.2852526140267709,matmul
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",25,0.0,18432.0,0,0,0.0,18432.0,18432.0,0.0,576.0,0.0,61440.0,12288.0,2.496,110.52800000000003,15360.0,3072.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1920.0,384.0,9.821897815496174,13.530195649946545,False,0.2852526140267709,splitKreduce
"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, 1, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<T9, T10, T11, T1>)",26,13631488.0,30031872.0,0,0,0.0,30031872.0,30031872.0,201344.0,166400.0,0.5475113122171946,16196352.0,70560.0,18.048,128.57600000000002,1064960.0,1703936.0,13631488.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,506136.0,2205.0,17.217769808976897,13.530195649946545,True,0.2852526140267709,matmul
"void at::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::<unnamed>::OpaqueType<4>, unsigned int, 3, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)",27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,640.0,0.0,65536.0,65536.0,2.592,131.16800000000003,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2048.0,2048.0,0.0,13.530195649946545,False,0.2852526140267709,other
"void at::vectorized_elementwise_kernel<4, at::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::GeluType)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)",28,114688.0,311598.0,0,0,0.0,311598.0,311598.0,0.0,256.0,0.0,65536.0,65536.0,2.272,133.44000000000003,16686.0,65536.0,114688.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2048.0,2048.0,12.649472383730961,13.530195649946545,False,0.2852526140267709,other
ampere_sgemm_32x32_sliced1x4_tn,29,35913728.0,73146368.0,0,0,0.0,73146368.0,73146368.0,222464.0,40192.0,0.8469785575048733,5168448.0,94208.0,10.176,143.616,565248.0,753664.0,35913728.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,161514.0,2944.0,18.107973046467723,13.530195649946545,True,0.2852526140267709,matmul
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",30,0.0,24576.0,0,0,0.0,24576.0,24576.0,0.0,768.0,0.0,94208.0,4096.0,3.104,146.72000000000003,23552.0,1024.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2944.0,128.0,10.109566325223746,13.530195649946545,False,0.2852526140267709,splitKreduce
ampere_sgemm_64x32_sliced1x4_tn,31,100663296.0,202702848.0,0,0,0.0,202702848.0,202702848.0,488448.0,105216.0,0.8227684346701164,13369344.0,98304.0,18.72,165.44000000000003,589824.0,786432.0,100663296.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,417792.0,3072.0,19.127251666577525,13.530195649946545,True,0.2852526140267709,matmul
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",32,0.0,27648.0,0,0,0.0,27648.0,27648.0,0.0,864.0,0.0,98304.0,12288.0,2.272,167.71200000000002,24576.0,3072.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3072.0,384.0,10.227344839931181,13.530195649946545,False,0.2852526140267709,splitKreduce
"void at::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::<unnamed>::OpaqueType<4>, unsigned int, 3, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)",33,0.0,0.0,0,0,0.0,0.0,0.0,0.0,160.0,0.0,16384.0,16384.0,2.624,170.336,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,13.530195649946545,False,0.2852526140267709,other
"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<float>, std::array<char *, 3>>(int, T2, T3)",34,4096.0,8192.0,0,0,0.0,8192.0,8192.0,0.0,96.0,0.0,32768.0,16384.0,2.08,172.41600000000005,0.0,0.0,4096.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0,512.0,9.011035410141815,13.530195649946545,False,0.2852526140267709,add
