Kernel Name,index,total_fma_ops,float_flops,half_flops,double_flops,tensor_flops,total_flops,total_flops_with_tensor,shared_ops,external_memory_ops,shared_ratio,global_op_ld_lookup_miss_bytes,global_op_st_lookup_miss_bytes,kernel_duration,accumulated_time,smsp__sass_thread_inst_executed_op_fadd_pred_on.sum,smsp__sass_thread_inst_executed_op_fmul_pred_on.sum,smsp__sass_thread_inst_executed_op_ffma_pred_on.sum,smsp__sass_thread_inst_executed_op_hfma_pred_on.sum,smsp__sass_thread_inst_executed_op_dfma_pred_on.sum,smsp__sass_thread_inst_executed_op_dmul_pred_on.sum,smsp__sass_thread_inst_executed_op_dadd_pred_on.sum,smsp__sass_thread_inst_executed_op_hadd_pred_on.sum,smsp__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__ops_path_tensor_src_fp16_dst_fp16.sum,sm__ops_path_tensor_src_fp16_dst_fp32.sum,sm__ops_path_tensor_src_bf16_dst_fp32.sum,sm__ops_path_tensor_src_fp8.sum,sm__ops_path_tensor_src_tf32_dst_fp32.sum,l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum,l1tex__t_sectors_pipe_lsu_mem_global_op_st_lookup_miss.sum,flops_log,flops_threshold,is_matmul_candidate,shared_ratio_mean,role
"std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)",11,4100.0,8444.0,0,0,0.0,8444.0,8444.0,112.0,516.0,0.1783439490445859,32768.0,128.0,2.944,55.23199999999999,244.0,0.0,4100.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0,4.0,9.041329829241901,14.044411868251153,False,0.2686533475250309,other
"void at::vectorized_elementwise_kernel<4, at::BUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, std::array<char *, 2>>(int, T2, T3)",12,0.0,4.0,0,0,0.0,4.0,4.0,0.0,2.0,0.0,32.0,32.0,1.92,57.151999999999994,0.0,4.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6094379124341003,14.044411868251153,False,0.2686533475250309,other
"void <unnamed>::softmax_warp_forward<float, float, float, 0, 0, 0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)",13,1044.0,2608.0,0,0,0.0,2608.0,2608.0,0.0,4.0,0.0,32.0,32.0,2.08,59.23199999999999,516.0,4.0,1044.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.866722285136729,14.044411868251153,False,0.2686533475250309,other
"void gemmk1_kernel<int, float, 256, 5, 0, 0, 0, 0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, 0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)",14,0.0,8192.0,0,0,0.0,8192.0,8192.0,512.0,384.0,0.5714285714285714,20480.0,16384.0,2.176,61.407999999999994,0.0,8192.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,640.0,512.0,9.011035410141815,14.044411868251153,False,0.2686533475250309,other
ampere_sgemm_32x32_sliced1x4_tn,15,33554432.0,68943872.0,0,0,0.0,68943872.0,68943872.0,229376.0,37888.0,0.8582375478927203,4718592.0,131072.0,9.312,70.72,786432.0,1048576.0,33554432.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,147456.0,4096.0,18.04880329676133,14.044411868251153,True,0.2686533475250309,matmul
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",16,0.0,36864.0,0,0,0.0,36864.0,36864.0,0.0,1152.0,0.0,131072.0,16384.0,2.272,72.992,32768.0,4096.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4096.0,512.0,10.515017870423751,14.044411868251153,False,0.2686533475250309,splitKreduce
"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<float>, std::array<char *, 3>>(int, T2, T3)",17,4096.0,8192.0,0,0,0.0,8192.0,8192.0,0.0,96.0,0.0,32768.0,16384.0,2.048,75.04,0.0,0.0,4096.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0,512.0,9.011035410141815,14.044411868251153,False,0.2686533475250309,add
"void at::vectorized_elementwise_kernel<4, at::FillFunctor<float>, std::array<char *, 1>>(int, T2, T3)",18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,65536.0,1.728,76.768,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,14.044411868251153,False,0.2686533475250309,other
"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, 1, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<T9, T10, T11, T1>)",19,8388608.0,18612224.0,0,0,0.0,18612224.0,18612224.0,141312.0,106496.0,0.5702479338842975,9601024.0,87168.0,12.384,89.152,786432.0,1048576.0,8388608.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,300032.0,2724.0,16.73932918084846,14.044411868251153,True,0.2686533475250309,matmul
"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<float>, std::array<char *, 3>>(int, T2, T3)",20,16384.0,32768.0,0,0,0.0,32768.0,32768.0,0.0,384.0,0.0,131072.0,0.0,2.176,91.328,0.0,0.0,16384.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,10.397238225511654,14.044411868251153,False,0.2686533475250309,other
"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, 1, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<T9, T10, T11, T1>)",21,8388608.0,18612224.0,0,0,0.0,18612224.0,18612224.0,141312.0,106496.0,0.5702479338842975,9651456.0,84352.0,12.32,103.648,786432.0,1048576.0,8388608.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,301608.0,2636.0,16.73932918084846,14.044411868251153,True,0.2686533475250309,matmul
"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<float>, std::array<char *, 3>>(int, T2, T3)",22,16384.0,32768.0,0,0,0.0,32768.0,32768.0,0.0,384.0,0.0,131072.0,0.0,2.144,105.792,0.0,0.0,16384.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,10.397238225511654,14.044411868251153,False,0.2686533475250309,other
"void at::vectorized_elementwise_kernel<4, at::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::GeluType)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)",23,114688.0,311614.0,0,0,0.0,311614.0,311614.0,0.0,256.0,0.0,65536.0,65536.0,2.272,108.064,16702.0,65536.0,114688.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2048.0,2048.0,12.649523730459384,14.044411868251153,False,0.2686533475250309,other
ampere_sgemm_64x32_sliced1x4_tn,24,134217728.0,270270464.0,0,0,0.0,270270464.0,270270464.0,651264.0,140288.0,0.8227684346701164,17825792.0,131072.0,22.56,130.624,786432.0,1048576.0,134217728.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,557056.0,4096.0,19.414933737795973,14.044411868251153,True,0.2686533475250309,matmul
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",25,0.0,36864.0,0,0,0.0,36864.0,36864.0,0.0,1152.0,0.0,131072.0,16384.0,2.272,132.896,32768.0,4096.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4096.0,512.0,10.515017870423751,14.044411868251153,False,0.2686533475250309,splitKreduce
"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<float>, std::array<char *, 3>>(int, T2, T3)",26,4096.0,8192.0,0,0,0.0,8192.0,8192.0,0.0,96.0,0.0,32768.0,16384.0,2.048,134.944,0.0,0.0,4096.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0,512.0,9.011035410141815,14.044411868251153,False,0.2686533475250309,add
